OCC_CLS,PRIM_OCC,PROP_ADDR,PROP_CITY,PROP_ST,PROP_ZIP,LONGITUDE,LATITUDE
Commercial,Retail Trade,407 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86070733,41.68391585
Residential,Single Family Dwelling,4 WILBUR BOULEVARD,POUGHKEEPSIE,New York,12603,-73.9078769,41.6844194
Residential,Single Family Dwelling,51 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87521226,41.68411015
Residential,Single Family Dwelling,56 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91860117,41.68453605
Residential,Single Family Dwelling,84 MANDALAY DRIVE,POUGHKEEPSIE,New York,12603,-73.83330337,41.68367423
Industrial,Light,19 COMMERCE STREET,POUGHKEEPSIE,New York,12603,-73.85456706,41.68365588
Residential,Single Family Dwelling,9 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92111303,41.684538
Residential,Single Family Dwelling,52 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87580154,41.68410074
Education,Colleges/Universities,334 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90384778,41.68436318
Residential,Single Family Dwelling,47 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91762364,41.68453853
Residential,Single Family Dwelling,5 SAINT JOHNS PARKWAY,POUGHKEEPSIE,New York,12601,-73.92388343,41.68460049
Residential,Single Family Dwelling,7 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92071537,41.6845598
Residential,Single Family Dwelling,7 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90857097,41.68444774
Residential,Single Family Dwelling,30 WHITTIER BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91207678,41.68447768
Residential,Single Family Dwelling,43 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91586731,41.68451424
Residential,Single Family Dwelling,15 LINDA COURT,POUGHKEEPSIE,New York,12603,-73.81939938,41.68355265
Education,Colleges/Universities,9 VASSAR LAKE DRIVE,POUGHKEEPSIE,New York,12603,-73.89867878,41.6843348
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86953963,41.68408319
Residential,Single Family Dwelling,34 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91348078,41.68452563
Residential,Single Family Dwelling,65 CRAMER ROAD,POUGHKEEPSIE,New York,12603,-73.82288903,41.68359376
Residential,Single Family Dwelling,10 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90922241,41.68448302
Residential,Single Family Dwelling,61 FERRIS LANE,POUGHKEEPSIE,New York,12601,-73.91921965,41.68456834
Residential,Single Family Dwelling,40 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.9148921,41.68454893
Education,Colleges/Universities,372 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90056429,41.68441526
Residential,Single Family Dwelling,5 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.92034002,41.68459159
Residential,Multi - Family Dwelling,64 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86739285,41.68406243
Residential,Single Family Dwelling,54 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91815243,41.68457348
Residential,Single Family Dwelling,17 KIMBALL ROAD,POUGHKEEPSIE,New York,12601,-73.92149115,41.68455088
Residential,Single Family Dwelling,311 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90625945,41.68445457
Residential,Single Family Dwelling,37 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91434881,41.68456706
Residential,Single Family Dwelling,9 LINDA COURT,POUGHKEEPSIE,New York,12603,-73.82064387,41.68360932
Residential,Single Family Dwelling,176 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.9099661,41.6845242
Residential,Single Family Dwelling,42 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91639795,41.68458738
Residential,Single Family Dwelling,31 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.9129922,41.68456969
Residential,Single Family Dwelling,99 MANDALAY DRIVE,POUGHKEEPSIE,New York,12603,-73.83259673,41.68374909
Residential,Single Family Dwelling,11 LINDA COURT,POUGHKEEPSIE,New York,12603,-73.82018278,41.68365854
Residential,Single Family Dwelling,13 OLD SILVERMINE PLACE,POUGHKEEPSIE,New York,12603,-73.88461163,41.68428719
Residential,Single Family Dwelling,23 MCINTOSH DRIVE,POUGHKEEPSIE,New York,12603,-73.87896947,41.68424
Residential,Single Family Dwelling,8 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92273919,41.68467618
Residential,Single Family Dwelling,17 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87410793,41.68421787
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86988322,41.68416676
Residential,Single Family Dwelling,309 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90641856,41.68453303
Residential,Single Family Dwelling,45 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.9175397,41.684643
Residential,Single Family Dwelling,24 SUNSET LAKE DRIVE,POUGHKEEPSIE,New York,12604,-73.88664648,41.68429253
Residential,Single Family Dwelling,6 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.9224744,41.68472451
Residential,Single Family Dwelling,5 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90851235,41.68457657
Residential,Single Family Dwelling,38 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91484147,41.68463994
Residential,Single Family Dwelling,4 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92219576,41.68471346
Residential,Single Family Dwelling,8 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90919046,41.68459782
Residential,Single Family Dwelling,18 KIMBALL ROAD,POUGHKEEPSIE,New York,12601,-73.92195957,41.68468204
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86938732,41.68421374
Residential,Single Family Dwelling,2 WILBUR BOULEVARD,POUGHKEEPSIE,New York,12603,-73.90783692,41.68458295
Residential,Single Family Dwelling,24 CROMWELL DRIVE,POUGHKEEPSIE,New York,12603,-73.8339342,41.68384119
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86979233,41.68421654
Residential,Single Family Dwelling,1 BANCROFT ROAD,POUGHKEEPSIE,New York,12601,-73.91981204,41.684686
Residential,Single Family Dwelling,32 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91342306,41.68465693
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.8691683,41.68421979
Residential,Single Family Dwelling,52 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91806191,41.68469105
Residential,Single Family Dwelling,28 WHITTIER BOULEVARD,POUGHKEEPSIE,New York,12603,-73.9120115,41.68463869
Residential,Single Family Dwelling,53 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87512034,41.68430526
Residential,Single Family Dwelling,307 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90658542,41.68460074
Residential,Single Family Dwelling,16 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87350117,41.68426519
Residential,Single Family Dwelling,38 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91511727,41.6847082
Residential,Single Family Dwelling,29 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92744576,41.68481301
Residential,Single Family Dwelling,41 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91583178,41.6846926
Residential,Single Family Dwelling,35 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91430526,41.68469757
Residential,Single Family Dwelling,174 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.90990933,41.68465179
Residential,Single Family Dwelling,40 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91636315,41.6847134
Residential,Single Family Dwelling,29 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91295634,41.68470396
Residential,Single Family Dwelling,27 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92701079,41.68482429
Residential,Single Family Dwelling,305 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.9067635,41.68463548
Residential,Single Family Dwelling,54 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87571176,41.68432161
Residential,Single Family Dwelling,31 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92786444,41.68483854
Residential,Single Family Dwelling,59 FERRIS LANE,POUGHKEEPSIE,New York,12601,-73.91899098,41.68477616
Residential,Single Family Dwelling,43 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.9175049,41.68478246
Residential,Single Family Dwelling,3 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.9085003,41.68470506
Residential,Single Family Dwelling,18 OLD SILVERMINE PLACE,POUGHKEEPSIE,New York,12603,-73.88324919,41.68443362
Residential,Single Family Dwelling,303 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90692679,41.68465849
Residential,Single Family Dwelling,2 FIELDSTONE COURT,POUGHKEEPSIE,New York,12603,-73.83641962,41.68393494
Residential,Single Family Dwelling,36 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91482746,41.68477813
Residential,Multi - Family Dwelling,64 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86773988,41.68428268
Residential,Single Family Dwelling,30 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91339779,41.68479436
Residential,Single Family Dwelling,50 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91798867,41.6848349
Residential,Single Family Dwelling,6 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90909392,41.6847442
Residential,Single Family Dwelling,15 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87401886,41.68440126
Residential,Single Family Dwelling,33 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91426991,41.68481294
Residential,Single Family Dwelling,27 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91292482,41.68480447
Residential,Single Family Dwelling,38 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91633627,41.68483185
Residential,Single Family Dwelling,58 CRAMER ROAD,POUGHKEEPSIE,New York,12603,-73.82452226,41.68389557
Residential,Single Family Dwelling,172 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.90983258,41.68477334
Residential,Single Family Dwelling,38 SPY HILL,POUGHKEEPSIE,New York,12603,-73.88039053,41.68444915
Residential,Single Family Dwelling,17 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92503866,41.684926
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86902628,41.6843835
Residential,Single Family Dwelling,26 WHITTIER BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91196696,41.68480488
Residential,Single Family Dwelling,14 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87338156,41.68444729
Residential,Single Family Dwelling,19 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92548267,41.68494479
Residential,Single Family Dwelling,101 MANDALAY DRIVE,POUGHKEEPSIE,New York,12603,-73.83283129,41.68402573
Residential,Single Family Dwelling,15 KIMBALL ROAD,POUGHKEEPSIE,New York,12601,-73.92140876,41.68487735
Residential,Single Family Dwelling,20 MCINTOSH DRIVE,POUGHKEEPSIE,New York,12603,-73.87966351,41.68448879
Residential,Single Family Dwelling,86 MANDALAY DRIVE,POUGHKEEPSIE,New York,12603,-73.83364096,41.68404207
Residential,Single Family Dwelling,1 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90839495,41.68481988
Residential,Single Family Dwelling,41 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91740809,41.68491408
Residential,Single Family Dwelling,15 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92456271,41.68498401
Industrial,Light,22 COMMERCE STREET,POUGHKEEPSIE,New York,12603,-73.85389824,41.68421319
Residential,Single Family Dwelling,28 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91335204,41.68489861
Education,Colleges/Universities,6 BREWERS LANE,POUGHKEEPSIE,New York,12603,-73.90374785,41.68477987
Residential,Single Family Dwelling,34 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91479935,41.68491013
Residential,Single Family Dwelling,4 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.909043,41.68486369
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86909405,41.68446368
Education,Colleges/Universities,14 VASSAR LAKE DRIVE,POUGHKEEPSIE,New York,12603,-73.89965721,41.68475038
Residential,Single Family Dwelling,55 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.8750741,41.6845401
Residential,Single Family Dwelling,60 VAIL ROAD,POUGHKEEPSIE,New York,12603,-73.83439605,41.6841326
Residential,Single Family Dwelling,55 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.8748991,41.68456327
Residential,Manufactured Home,67 OLD MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.8692017,41.68449748
Residential,Single Family Dwelling,25 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91287272,41.68493115
Residential,Single Family Dwelling,56 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87560867,41.684562
Residential,Single Family Dwelling,31 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91423239,41.68494467
Residential,Single Family Dwelling,13 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87389297,41.68455109
Residential,Single Family Dwelling,158 RIDGELINE DRIVE,POUGHKEEPSIE,New York,12603,-73.84883618,41.68423342
Residential,Single Family Dwelling,56 CRAMER ROAD,POUGHKEEPSIE,New York,12603,-73.82507039,41.68401805
Residential,Single Family Dwelling,295 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90756129,41.68483439
Residential,Single Family Dwelling,170 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.90977052,41.68490657
Residential,Single Family Dwelling,55 FERRIS LANE,POUGHKEEPSIE,New York,12601,-73.91889915,41.68501374
Residential,Single Family Dwelling,11 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92387365,41.68506336
Residential,Single Family Dwelling,36 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91631222,41.68498148
Industrial,Light,421 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.85877882,41.68418263
Education,Colleges/Universities,14 VASSAR LAKE DRIVE,POUGHKEEPSIE,New York,12603,-73.89970421,41.6848717
Residential,Single Family Dwelling,3 FIELDSTONE COURT,POUGHKEEPSIE,New York,12603,-73.8373596,41.6842367
Education,Colleges/Universities,10 CHAPEL ROAD,POUGHKEEPSIE,New York,12604,-73.894821,41.68474828
Residential,Single Family Dwelling,46 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91788241,41.68501779
Residential,Single Family Dwelling,2 GUS SIKO ROAD,POUGHKEEPSIE,New York,12601,-73.92635831,41.68502215
Residential,Single Family Dwelling,37 SPY HILL,POUGHKEEPSIE,New York,12603,-73.88096662,41.68467416
Residential,Single Family Dwelling,293 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90772128,41.68495306
Residential,Single Family Dwelling,39 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91734852,41.6850345
Residential,Single Family Dwelling,24 WHITTIER BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91191054,41.68497944
Residential,Single Family Dwelling,35 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91578948,41.68501744
Residential,Single Family Dwelling,26 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91331973,41.68501365
Residential,Single Family Dwelling,32 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91472773,41.68503908
Residential,Single Family Dwelling,12 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87327196,41.68463657
Industrial,Metals/Minerals Processing,375 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86410834,41.68445709
Residential,Single Family Dwelling,56 FERRIS LANE,POUGHKEEPSIE,New York,12601,-73.91965447,41.68504558
Residential,Single Family Dwelling,2 MITCHELL AVENUE,POUGHKEEPSIE,New York,12603,-73.90897544,41.68500597
Residential,Single Family Dwelling,23 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91284354,41.68503868
Residential,Single Family Dwelling,291 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90789237,41.68499222
Residential,Single Family Dwelling,29 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91419104,41.68505558
Education,Pre-K - 12 Schools,265 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.91092192,41.68456219
Residential,Single Family Dwelling,5 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92263711,41.68513605
Commercial,Professional/Technical Services,389 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86230713,41.68439489
Residential,Single Family Dwelling,35 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92837569,41.68510521
Education,Colleges/Universities,10 VASSAR LAKE DRIVE,POUGHKEEPSIE,New York,12603,-73.89890471,41.6849282
Residential,Single Family Dwelling,21 SEAMAN ROAD,POUGHKEEPSIE,New York,12601,-73.92595487,41.68516287
Residential,Single Family Dwelling,4 SAINT JOHNS PARKWAY,POUGHKEEPSIE,New York,12601,-73.92322543,41.68512496
Residential,Single Family Dwelling,34 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.9162623,41.68511237
Residential,Single Family Dwelling,168 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.90972677,41.68504566
Residential,Single Family Dwelling,35 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91692701,41.68512447
Residential,Single Family Dwelling,62 VAIL ROAD,POUGHKEEPSIE,New York,12603,-73.83391156,41.68430149
Industrial,Light,27 COMMERCE STREET,POUGHKEEPSIE,New York,12603,-73.85531606,41.68441308
Residential,Single Family Dwelling,289 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90803819,41.68505509
Residential,Single Family Dwelling,57 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87498552,41.68473595
Residential,Single Family Dwelling,37 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91728598,41.68513878
Residential,Single Family Dwelling,46 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91827231,41.68516917
Residential,Single Family Dwelling,103 MANDALAY DRIVE,POUGHKEEPSIE,New York,12603,-73.83302731,41.68429943
Residential,Single Family Dwelling,24 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.913264,41.68512865
Commercial,Retail Trade,359 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.86550475,41.68464685
Residential,Single Family Dwelling,11 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87375372,41.68473472
Residential,Single Family Dwelling,30 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91469862,41.68514447
Residential,Single Family Dwelling,33 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91574814,41.68516419
Residential,Single Family Dwelling,3 FIELDSTONE COURT,POUGHKEEPSIE,New York,12603,-73.8371682,41.68433517
Residential,Single Family Dwelling,58 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87553584,41.68476523
Education,Colleges/Universities,4 CHAPEL ROAD,POUGHKEEPSIE,New York,12603,-73.89583455,41.6847447
Residential,Single Family Dwelling,54 CRAMER ROAD,POUGHKEEPSIE,New York,12603,-73.82561233,41.68420138
Residential,Multi - Family Dwelling,310 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90607424,41.68502141
Residential,Single Family Dwelling,27 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91415856,41.68516526
Residential,Single Family Dwelling,21 OAKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91278893,41.68515259
Residential,Single Family Dwelling,287 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.9082224,41.68511601
Residential,Single Family Dwelling,63 CRAMER ROAD,POUGHKEEPSIE,New York,12603,-73.82206494,41.68420357
Residential,Single Family Dwelling,54 FERRIS LANE,POUGHKEEPSIE,New York,12601,-73.91978174,41.68523844
Residential,Single Family Dwelling,21 MCINTOSH DRIVE,POUGHKEEPSIE,New York,12603,-73.8789679,41.68481615
Residential,Single Family Dwelling,44 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91776255,41.68519568
Industrial,Light,417 MANCHESTER ROAD,POUGHKEEPSIE,New York,12603,-73.85972589,41.6843359
Residential,Single Family Dwelling,53 FERRIS LANE,POUGHKEEPSIE,New York,12601,-73.91882051,41.68522372
Industrial,Light,27 COMMERCE STREET,POUGHKEEPSIE,New York,12603,-73.85566047,41.68462915
Residential,Single Family Dwelling,44 SOUTH RANDOLPH AVENUE,POUGHKEEPSIE,New York,12601,-73.91808002,41.68524969
Residential,Single Family Dwelling,285 HOOKER AVENUE,POUGHKEEPSIE,New York,12603,-73.90837613,41.68512574
Residential,Single Family Dwelling,10 HENMOND BOULEVARD,POUGHKEEPSIE,New York,12603,-73.87319466,41.6848135
Residential,Single Family Dwelling,166 SOUTH GRAND AVENUE,POUGHKEEPSIE,New York,12603,-73.90963427,41.68519298
Residential,Single Family Dwelling,3 FIELDSTONE COURT,POUGHKEEPSIE,New York,12603,-73.83729751,41.68447829
Residential,Single Family Dwelling,32 WOODLAND AVENUE,POUGHKEEPSIE,New York,12603,-73.91622076,41.68526053
Residential,Single Family Dwelling,18 YATES BOULEVARD,POUGHKEEPSIE,New York,12601,-73.9219729,41.68528718
Residential,Single Family Dwelling,28 PARKWOOD BOULEVARD,POUGHKEEPSIE,New York,12603,-73.91467719,41.68525315
